Literal_1,Literal_2,Literal_3
15919,9819,-14931
13001,15310,-14529
-14907,900,14628
13577,10039,-14860
12838,-8683,-3866
16327,10115,8107
8636,12751,-11568
-12101,-8255,15919
12317,-14098,-15848
4553,5477,-11728
15605,13013,9435
-2354,11016,-8717
-369,6660,10515
276,-10280,-4939
-6827,16333,9678
13379,-14232,1769
5588,-500,9178
-2695,3573,8028
3222,-8998,514
12147,13113,9552
13184,12429,12
-4058,-15890,14569
1156,-1785,16191
-2924,-1904,7378
8183,-14723,-9724
3086,2594,-4534
4697,-12268,5595
-10512,-7003,-13327
-11817,970,4264
-5632,-7460,-9299
-724,5674,-11986
-5050,2002,-5779
-6971,1380,-7673
11691,-1986,-8416
-3710,11651,-15859
-3805,9827,-11242
-12854,11402,-10316
10642,11354,9004
-7904,12619,12430
-4936,-6825,-13401
9553,1750,5494
-2369,-2085,11021
655,2275,8752
-15931,-13795,-7995
5754,6330,3348
12523,-2462,14877
14086,2245,-8907
-9176,13865,12718
12531,-16347,13127
6131,720,-16282
-15096,-16213,-14388
12195,2859,3348
-1000,-23,13962
3174,11129,-14327
14173,10964,8956
-775,2168,5477
16320,-8231,4700
-11361,4251,12324
13267,-11845,-258
-4568,5852,9294
-4444,-16193,11164
6817,-12511,-13285
-13274,14044,15854
-2192,-6136,8350
-1640,2571,15796
1130,-5653,-3805
16342,1349,3279
-5682,-15828,-3288
-1866,-13275,-2610
4667,2107,-11325
-1787,472,1412
12104,-12126,5767
-672,-1340,-3496
3123,11184,-7619
15863,6504,-6595
-161,6517,-12076
-3202,-13659,-286
-399,5864,12723
-9961,7209,-16317
2279,-5786,10712
-2427,12942,9198
-2203,-2278,7029
-1205,-6342,3646
11251,-8001,3059
-5491,-12841,13031
5196,-3449,3872
-6778,5652,-5299
-15187,-9863,11558
-12085,16330,-14610
1439,15963,-3987
-10320,-1234,7565
-6371,11725,16005
14138,-8159,-10761
12066,-6931,8819
14343,10877,2354
-6613,-6250,-7869
7567,-5497,-5363
7342,79,11961
-7864,3200,6074
3055,8456,-10888
698,-1820,-5256
-5083,198,-12566
-6368,11087,-8697
4246,-7327,-3630
8594,9851,14119
2204,-248,5504
10440,3550,10280
4347,-15423,-4384
-14964,-9309,-2676
3298,-435,-11782
-7099,-14274,4567
13521,-1904,-11755
3903,-14917,-6051
-11984,-3866,-539
-6590,5722,6229
-5409,13006,-14138
-9287,-15956,-10488
-2265,1322,-12842
-4833,4995,-719
-3993,-2796,-4551
12752,-10646,-3887
-9472,-11097,3132
10721,-4807,-1422
-3385,-8029,13194
15057,8456,2219
12233,-16091,-3447
10687,-2679,-4943
9698,4092,886
-16024,-3748,-3848
8357,-13058,2960
-12582,13127,10169
8379,-12854,15490
8317,13745,7106
10475,3689,-8124
10052,7185,-7323
-12377,-408,-12328
-1741,-16099,2825
-2761,-11221,-4435
-7845,-11168,-11423
-15704,-16279,6364
14629,16336,-1921
-12456,11164,955
3115,14231,6510
-5564,13811,-8785
16351,-3473,-3575
-5671,15159,-834
-14010,-532,13881
1807,-15774,4922
-9900,8213,13325
12112,-14637,136
800,-1229,-9261
4721,-6808,2583
10912,-7997,13084
-3471,-11210,-5401
-12983,-2609,-9579
161,810,1885
-447,-6031,-14000
-12761,-14697,4590
6768,10863,11459
-7134,10382,-456
4731,7646,-2457
10386,15033,9512
-13692,-1877,-10887
-15122,-2645,7751
12471,-7123,-5258
7475,16147,14768
-12076,-459,-7592
4287,-12853,-4297
6715,-3578,7569
9967,12107,-6190
11004,4767,9508
11564,9219,12784
9416,-13846,11518
-8880,15303,-15655
5478,4132,1031
12718,12951,-14934
-10548,282,-10605
-1609,4389,-4397
-923,-501,-7614
-13133,-3513,6913
4760,5671,-8618
-4999,10166,-11215
-12748,-7830,3541
-351,11458,13915
867,-11344,-14574
6346,2260,-11149
-8427,8846,-6640
-14806,-7923,-12479
-11638,10318,5792
13162,1038,1284
5769,-4696,-2619
-7633,-15740,-6373
-11894,-10069,-8981
12195,-16209,-12732
-1504,-11285,14971
-10824,6361,4203
-2161,-1551,-9371
-3360,-4311,9774
-4857,-2845,11162
-12168,13665,-14106
-2024,473,12781
1541,-8841,8312
9265,-6439,-1182
-6231,10346,682
12494,-12519,-1865
-4516,1799,14652
-11731,2009,-10694
10515,-15771,-1227
-7371,-9800,-8842
5110,1613,-9315
-11920,3126,12802
-7552,4939,-1675
13053,-7560,15312
-14071,9844,-9490
5520,16012,7576
7477,7298,4507
-5986,3432,-1893
10389,3413,-13769
3575,-5167,-5549
-1341,14528,13843
8239,1023,14849
2801,-12657,-8939
-8212,-8835,11487
-13064,-10630,1805
-14415,6050,2955
5200,-768,5543
-10801,-1810,-8117
8436,4033,-6047
-6854,2736,-8979
15804,-11055,-11788
9952,-4496,-922
14281,14714,-6287
2648,10591,862
493,9772,6879
11857,-1094,-12173
-15646,6256,7469
-2421,-7027,-13331
13632,-2883,-10153
14079,3714,-1296
15927,-3935,-4043
-3356,-15628,9831
-2257,16155,-3297
-9250,8705,3533
334,-12201,-13627
-594,7620,-2313
15079,6857,-13678
-4769,3117,-2190
-5317,6557,6812
1933,4121,15249
1424,-8773,-2039
13983,255,-9225
13917,-4920,-1863
13131,10053,-14019
6245,-8476,-1856
11045,-12271,9860
-13951,12598,-10880
-2315,-6109,-16011
-14171,-4343,7176
12102,8539,-16071
2662,-4136,-7822
-3402,-15892,5330
-13662,14756,-9616
12415,-14611,-15817
-8739,-7000,-9777
-2818,-7806,1566
-5373,80,13446
-15558,-10098,2686
-1075,-3050,14354
-2346,-3515,-2258
-4592,-2470,9416
9589,-5165,-4144
-7943,-12351,-15902
-2635,13169,-10294
15608,-15853,9201
-4090,-9247,196
-2695,-7587,1802
-7744,2248,-15580
-13278,-4119,-12318
7806,-9916,-7866
-15640,15565,-6951
8116,1502,-13280
5012,-9480,6270
9660,10958,-10017
-74,2887,-7706
11642,7821,-10670
-3614,-39,2482
-7451,-5513,12178
-5667,13520,-3679
-1624,-1960,-4872
-13078,-14181,7503
8259,-1619,-10875
5162,170,-12137
15017,12182,10402
9376,-2623,12755
4709,-10851,-12376
-1046,15154,4127
-12403,-8785,2103
-11518,-14945,-5429
1673,11261,9942
-2222,-15014,-9021
-16191,11835,11618
-671,-1184,6669
-12682,-13356,6007
-10890,-7549,7275
11146,-14643,2014
-13282,-11535,131
2300,-14075,850
11391,2703,2257
-13782,-5304,-3619
7701,-2074,14047
-1551,3048,-13088
500,-11138,6300
8429,4031,-5033
8733,-1169,-8819
460,-3878,6205
-14080,-7809,-383
3792,11952,7027
14474,6546,8747
13807,-9438,-2737
3436,3315,-2692
5215,5172,7564
-16026,-13254,-14255
-377,-10728,-14248
13890,10237,1512
-1370,2243,-16264
-11383,15116,-7561
-5806,2975,10914
-13724,-4817,-7520
2225,9808,6832
5925,-6000,9036
16184,-6553,-5832
5071,3690,-445
-14135,-5252,16163
-12423,-3492,10130
-11757,7407,1488
12772,13113,-11084
-14798,-11938,4332
6999,-13073,13469
11577,-6087,10746
-7641,-13366,-10977
-14566,-2916,9888
8225,-14876,5130
13058,-15030,8489
3339,4745,-2298
10192,-2388,-9367
-7731,8995,-8687
13532,12245,5178
15345,-9562,3396
-13850,-14391,6726
2735,10289,-12995
-13046,-7220,1136
-15212,-11514,16169
1642,12480,-10169
-16160,-6111,-13897
13556,16017,-8471
-15282,-8890,14887
-14907,14879,1539
11428,801,-6257
9700,13798,-1084
3885,-1040,14540
12613,-11998,-9111
5447,-13540,-9819
16030,-8050,-8694
14571,5475,13941
-4995,3147,-8676
-10257,-7450,-8386
-3037,-12774,4468
2976,-11654,-8082
10921,2864,-1881
9954,-11113,-1826
-8739,-15833,3831
7461,-1188,-13279
5603,1349,10336
-12492,2272,-3353
15979,4656,-15800
-1043,-609,-11634
6019,-14280,8355
12705,-1148,-10327
-5089,-7520,1260
12392,5217,8719
14515,-5433,11344
13078,-15278,-3979
3160,-5570,2386
-14610,-14210,10738
13329,-5673,9303
11117,6265,-13425
222,-308,-15503
5915,11832,-3413
11859,-15754,8069
-13216,-16321,413
10487,6384,-6583
-10608,-7625,6055
-1042,387,-15435
-3239,-10208,11408
10748,9482,-1157
8369,-861,7830
-74,-2840,-16223
8467,3649,13177
-4540,16175,-13478
-13346,4066,5021
282,2751,-10296
-2691,11333,-9041
2072,12868,-12423
-10064,-2776,5226
-32,-15827,-11730
-6638,2496,10728
-11304,1110,-8285
-3437,11697,2810
1191,10503,-6174
-5179,-3149,-6580
-14796,14007,-2512
-10869,10950,-1927
14019,13100,6874
-10052,13644,8306
-10122,12084,442
-469,-2252,2537
10616,11568,14163
5890,-262,-6103
12947,15927,2313
5549,-4952,-15703
-7502,9609,15654
-93,-7096,-6109
-14994,1385,536
14346,-1470,-13561
4069,-5305,12046
-12907,12688,-14993
-8573,10335,6029
4369,4086,4498
5238,9474,-7843
24,-6371,4020
3776,410,-14382
2151,-613,460
7737,3727,-405
-6154,2283,10581
5904,4561,2993
3064,4344,8181
90,13587,8217
1631,-2735,10116
7873,8057,-10612
-13521,-6466,1992
12395,7877,-1069
-9210,3350,11160
8576,928,8367
6064,-6129,15666
-4689,-10579,-7540
6584,14656,-178
10921,12087,-2189
-12638,3792,-9553
7380,12126,11531
4634,-12612,-374
-8007,15444,-8173
-2539,13175,-1781
-1069,3067,-13220
-5672,-8118,-9506
-12254,-3770,-14416
-14772,-5688,4117
10455,12980,14730
-6378,1307,-10931
-3595,-12162,2880
-12066,-1350,-11391
-1713,-438,-13152
-15451,-6464,14798
-6890,-15692,9674
-4234,10989,7240
-8567,-4565,-13884
-13177,-14145,2155
-9277,-11304,9668
4458,1649,-5679
-814,13787,13561
-10302,-5613,4465
-10680,-5611,-6293
-13180,6304,-1178
-8595,-16256,-14657
-14891,4871,-7354
7702,14415,138
-3119,8938,-14281
-13893,-11708,-8074
12867,-8387,-2983
-4047,-8430,6833
-9611,3671,3253
402,13675,-10328
3404,13061,-8183
-9121,14395,3806
-6070,-9976,9905
5457,-1817,-12697
-11889,2612,-310
-8349,-1709,-12325
-13550,-864,-6032
-4304,-10977,11783
-1802,-9234,-5700
-3553,-9228,-6881
-1321,10075,-8633
-3374,10382,-16281
5010,13029,1834
-4572,7527,-3279
-10739,-2234,-13688
12332,-10978,3646
13531,15624,8854
-11129,39,-11625
-7953,11858,-11977
-3834,-638,-7303
13444,12544,-839
-10202,-8799,-11301
-13469,-14489,-6974
4298,11975,-3448
-7205,13156,-11572
-14754,11540,8480
-55,-920,-8742
16198,-5146,14155
-8726,-14915,4993
6882,-443,-7430
9072,-13304,-6775
7677,2428,-11975
-14458,14696,6554
-2865,11807,13689
-9214,-15244,183
-2966,7864,6507
-1358,-4878,-11662
-1707,13688,11149
12398,3103,-8936
-10855,-4363,1400
11696,15655,-8073
1834,-9677,251
-15839,-4619,13547
5368,-11768,-15123
11074,5627,730
1117,1835,-1565
-11504,2761,-7837
-5179,4731,11121
-14450,888,2719
-7978,10171,168
1094,-10937,-15832
8394,4947,14997
-7788,5821,7853
-11772,-10870,12092
1080,4656,14708
-11771,7677,-9083
-15424,859,1908
6741,8062,3266
-3865,-5465,6245
-4163,-803,721
-12393,-16010,13587
-9568,-5184,1921
3711,9792,5464
4031,4286,-12768
3969,-10347,8140
11467,6546,7512
-6288,-14929,-11283
3890,-1195,-14313
10867,-12285,562
2175,5793,-9292
13542,-1298,-11560
8250,6549,1596
-3539,2446,6140
-2676,15246,-13327
4397,6974,13072
3061,8008,-4370
-1881,-12593,-7531
11911,-13928,16174
3839,1631,8178
-1983,-1826,-207
-10918,12429,-14317
1808,-11464,-5889
-13273,13097,-5609
10031,-531,11094
-2387,2950,7380
-3059,693,9164
-1471,-10213,9691
9230,-14223,-13112
15719,3489,5076
-800,9878,-5247
-4745,-7881,9356
-2013,-1550,2741
15975,13715,1651
-2305,-505,12717
-10827,-16212,-3510
-6808,10909,3910
-5575,6975,-15887
-6505,3900,-13641
-14217,15988,12291
-1649,12905,-9274
-14155,-13477,16203
-8381,3428,1478
-3595,13538,-15386
4437,-12030,10094
14581,-3644,-11796
-5956,14904,-4779
6618,589,2948
7642,-10734,-7269
4535,10225,15942
-13100,15090,-4795
11535,6693,11225
8329,13857,664
-12370,-10797,-3473
-9717,-10453,15573
12542,-5089,5996
13374,-2509,-9460
11630,-8329,4705
-8159,8118,-10760
6457,-2691,5468
13325,-6407,-5819
-5381,-9732,15421
3195,-7576,-858
1456,15494,-6249
14350,4624,-14146
15339,1582,11244
4778,-2335,13519
13034,-8569,-8961
-792,-7262,13578
-9461,15028,-14628
-9074,11230,15627
14380,2448,-15028
8674,-10959,10621
-14933,-12687,1829
11405,13223,13395
3728,5946,860
14820,-16123,-11018
-15369,-10705,1373
14357,-12170,8085
2973,10346,4353
14396,-14344,6916
5447,-5056,16371
12652,3448,-12374
-11503,-16165,14243
-15114,16229,231
-8910,2769,14686
16347,-6041,5828
-13447,12211,14186
11057,14721,13268
-12927,-12624,-12685
-11231,-13220,-8660
-5518,681,5829
14664,-7063,-3027
8297,-16203,11242
-14995,11851,2312
9284,-2675,-11161
-9677,-11910,-4468
5341,6250,7730
3039,-141,-4077
3594,6459,355
-127,11517,163
2372,-6335,8013
7555,-14408,10669
12823,-7801,4256
4991,-1995,2799
12684,-3667,-4954
-4017,4597,15037
7112,11190,-6225
16088,16246,-16260
-5150,14289,-8810
-4467,-7631,65
-15740,12500,1857
-11193,13951,-207
-14336,2849,-9524
628,-14201,2401
-12624,10957,13547
6917,2374,12716
-870,-5794,10834
-6007,-7403,8009
15933,-3807,-381
6946,14924,492
-8864,-16164,-2503
-9610,473,-1954
-8946,-13669,6084
-5972,14999,-2874
5208,9199,-2857
3512,-3966,-15373
4934,4519,5920
13331,-875,9172
-11241,-7613,12947
5714,2597,12545
-7963,-4179,-1930
3815,14409,10863
6835,-10220,6432
11789,971,4507
-2607,-1584,8178
4904,1370,-9975
-4362,2264,-4068
-13301,9140,1609
-1284,-12826,-5650
-8852,15844,-12826
-3069,2861,5025
-15810,-15144,-16153
-12663,-8879,-5245
-6529,-15390,-9256
4933,-10091,-6412
12401,1820,-15724
-15873,-583,13588
6263,4101,-3341
1413,3244,11451
-1104,15147,-15795
-15132,-2887,-2409
12657,-6450,6688
9454,15303,15143
-16129,15042,6928
12150,15858,9996
11624,12258,-2186
-14973,-3455,-9583
13128,-11216,3993
10362,-10177,10581
-9643,-5996,-2735
9220,7825,-3695
-14669,10351,-14666
13789,12198,-5413
-7654,1302,15498
-2585,6940,-12544
11736,-135,12118
-10551,-5864,-3671
-8852,-1496,-5301
-5496,-14706,7371
-10909,5045,3406
-15328,-14043,-11516
8725,883,-3150
-1963,-8231,-4935
6410,-6633,-8863
-3721,-751,-13275
5775,13322,15097
-9396,5264,8249
-5648,-623,-14090
-10210,13286,-14115
-6400,-8381,-6356
15248,-14256,-10413
10063,3580,10755
6420,2169,-14127
-9451,-10984,-12655
-12018,-9784,-3572
-13713,-9462,-14121
7102,-7026,10229
14197,-4763,11915
-13767,3297,-14128
8122,-4065,-11840
-546,9783,-3027
12146,-990,-9169
-15765,-13928,11774
9190,3609,-6970
15345,-13569,14536
-9163,12801,-2880
-292,-3891,5502
8641,7238,11852
1680,11930,-13328
-76,9247,7961
-2595,-2511,9625
-402,-5855,-6261
-5503,3701,-2390
-8170,-7760,5729
-9619,5812,-16235
6547,15154,6934
-14206,9609,4269
14616,-10232,-14720
2042,7111,7980
6795,-7116,11228
-6088,8216,7724
-10000,-12118,-10031
12893,10461,4242
-14721,14934,-11536
-1914,-14489,9490
-3438,11378,14086
4905,15744,-12624
3240,-14561,3557
3069,6667,1057
-15690,-7272,1163
-1270,-8426,8955
14993,15749,-12277
-739,-9099,-6034
-6592,-4772,8281
8781,-10306,5504
-7477,-2074,-221
13848,372,-14411
5107,-15477,-14552
-5359,10505,9985
97,-3081,-14706
-3969,14010,-12565
-13722,-1256,-5768
-15739,-2530,13599
10507,1801,9262
-10605,-15912,-3896
-8955,-10283,-10250
-9547,-6914,11901
-4349,-6628,10298
3869,8996,-3723
5510,-5486,-15327
2482,-655,-7305
15770,-6604,12749
11185,332,9174
1908,-12519,-15325
-3946,8437,-14735
7382,6296,-2350
-12965,7989,12419
-7398,-9816,-5512
623,3467,273
15456,1394,-8560
-2737,-8618,-9580
12116,8758,-12160
-13342,-15890,6113
-788,-141,7955
-15692,-11301,9026
4067,-3436,10305
-9590,-3744,10885
14013,1227,9884
-1166,-11310,-2313
-395,-9783,-16211
2171,-16195,-12198
-10994,8218,12150
758,8645,-2156
12242,-12660,-15793
4705,6446,-3951
10388,8897,8947
-16223,-756,9962
-4451,4599,7521
1164,8357,14375
2894,5857,10007
-6315,-12181,-8488
6024,-14890,13000
-2772,7521,1
-7300,11655,-7430
-55,-4206,5195
9861,-5937,7075
10557,-14015,481
10121,-2279,12707
1523,8922,5022
5885,-1249,-10734
15656,-9449,-2031
-10175,-1979,7251
-6039,5177,-10247
1525,1877,-7200
5150,13550,-11224
-7277,-1054,3881
-13378,-13551,85
8428,6227,-1238
-11932,10489,-12336
-7114,10361,11326
12895,15970,14092
13576,7359,-15812
-1425,-8967,-8467
4163,2503,9995
8165,-11134,-14302
943,3046,-8757
11051,-8996,6198
4828,1614,14208
-12202,1964,-10739
16290,-12051,-15251
4077,7698,-1690
-9690,-14067,-15519
3977,-14475,8345
6013,499,7080
9591,6053,6281
-2880,-14329,-12904
-5937,-3067,-1879
13925,10427,13061
356,-16241,10842
-1503,-97,13023
-3871,-9520,-7530
-3516,6753,-360
7013,4391,4387
-15037,-3055,-9339
12636,-383,-2019
1558,10208,-1922
-1806,-9159,-12898
-14385,-13066,13286
-926,-3198,2950
15121,6270,-10426
7326,1029,-4465
8557,4814,-14930
12503,1975,-3644
13164,-14339,7736
10825,1799,-326
1728,-2653,-1621
515,-13323,5544
6417,-3741,-4592
-4380,4786,13446
-911,10922,-1988
-7744,-15507,-9399
-1795,10419,14055
7553,-11566,8074
12763,10488,11812
-16034,14591,-5319
-12786,15425,-6627
-1215,-2137,7174
-15507,-15916,11085
2893,-14543,3199
-11857,14221,-3889
2450,297,-5299
5719,1232,8259
-3860,14382,3415
-8763,9796,7007
11441,11863,-1988
4779,-4559,-8798
15927,-12966,-13201
4308,-6649,6738
-10036,7434,-11852
1179,-14696,14796
15724,-6170,6607
10244,281,-14248
7028,16377,-655
13455,1911,13798
6378,-4851,10781
3489,6960,-504
9580,-6914,5255
-13568,3556,-8667
672,-7431,-4787
15003,-10229,2765
14963,-15007,-5262
-7818,4787,-8254
-4511,-12649,-16016
12651,11087,-2295
9928,15696,3830
15260,-4302,3570
-3960,6145,7293
5656,-478,8522
2575,9386,15013
-15991,-12492,11514
-5059,-11738,6962
-5968,-11795,-13872
7266,-11531,1981
5166,6328,8622
-3052,-1799,6434
5675,-7843,653
-12826,-5876,10694
2174,8465,11791
-6029,-13207,8397
1636,224,6627
14887,-7782,6551
6940,-9317,-5821
7073,-11285,6839
6660,9020,12539
11522,2188,11098
-5678,869,-15513
-82,-7629,2858
-11235,10029,-1117
-566,519,-11672
-15211,16184,-13441
-13861,-2269,2584
4688,-7634,14107
-3714,3553,1396
7381,13610,1029
-14279,4337,1150
10825,8798,-15339
2010,-15303,372
-10651,-7669,13119
10025,12041,12163
8614,-7647,15122
13131,12367,-8613
-11809,13170,2996
15109,135,2681
-10253,8897,10920
10130,13271,15372
7728,-12449,-8564
855,-13471,-9308
-11687,-5644,-12071
-7315,12071,-10714
2987,12608,-14271
-11613,-12102,-3736
13023,5678,12529
3458,-7090,-641
-14110,-7374,14557
4966,-6869,10390
3157,8471,15987
-6934,11804,-3193
12434,-2188,14203
5182,6260,-2146
6872,-7971,-427
-3457,477,-14480
10290,-4111,-1673
-14156,-3268,11255
-12752,-13752,7550
-6706,-12821,-13853
3928,8539,-6627
-2419,7264,687
-4041,-6188,9814
10371,-10531,299
14999,2891,-8981
8670,-2801,-2858
-12510,-5037,-10024
-2668,2079,-3657
13020,-2702,6955
-8712,5839,14646
-8854,3716,-15528
5864,-5040,2895
-12736,7277,-463
2642,13427,6983
-9792,6194,-794
-13767,-6767,-6981
7150,4497,15704
-5553,12959,-12025
-4191,5262,-5646
-3017,-5625,9220
10250,-8680,15406
7268,13992,6689
12685,-5050,-9019
-12581,1345,-8
-2045,-16039,-8961
-11992,12507,8106
-11315,-15240,-532
12135,6527,16045
7550,-10063,-11674
15506,-3826,2896
8783,-13578,-11016
-13234,-12870,-7104
6910,9426,-14357
-13006,-1375,-15439
7554,-4404,-6603
11301,-13908,-14562
-8855,-16239,-14063
-2609,8758,-3110
13084,-12423,-5548
-13637,156,15862
15869,-3731,-8061
12269,-2782,-11541
-16070,15413,-6750
-11828,-12022,-4576
-6009,14926,-4030
1763,-386,-6219
-6263,-12246,-7575
-11483,3897,-7226
1604,-13671,2184
15118,-16010,5856
2754,12946,13620
-2323,-7988,-9842
13977,4679,16296
14774,-1413,-12223
-609,-9258,941
8040,15800,6558
-5118,8418,9340
-12797,-15320,8613
-9993,-4495,6762
9591,4211,602
-3885,-8075,12173
-12028,-668,-4406
3471,-13399,-2579
-14268,9187,-12214
-13741,5076,7929
1649,-9747,-8384
-1890,-2440,6149
-3027,8019,-9559
604,-4919,756
-12905,-4711,8030
-5531,6298,5052
-1835,15730,-5758
-2777,9534,-2201
1170,2942,-2148
-3574,-54,-15081
15826,-3355,-6057
-3620,4230,10340
-757,11786,3102
-4150,-14833,-6147
14246,1871,7370
9859,-6102,4154
9145,6595,-5257
-15322,8216,3189
13293,-11139,-8551
-7808,14916,4709
-2444,8112,-1968
-4858,-9027,-12099
10927,-9818,-542
-9195,1857,-6922
-1847,-15437,8075
12105,10552,-2474
11517,-5618,8769
11933,6042,-11323
11609,5834,-15298
2028,8901,2719
-2726,-12332,3174
-10167,10846,12998
-11003,-1287,6780
6273,4075,3404
-10981,-6367,9065
13190,-253,11764
-4088,9426,8482
-14229,-3332,-12715
11812,-1621,-125
4624,-10590,-11320
-14728,2097,15448
-3138,815,-2687
12400,-818,-9988
3620,15720,-15537
-6437,-5863,14177
-16200,-8622,-10240
-281,-8115,-2169
2905,-11376,-13833
-12918,-12580,6632
-7788,-14293,-1356
9645,-16260,15159
-15089,14947,-14853
5550,12196,13566
5831,12784,15341
-14811,-3510,12070
-11117,-11323,7422
-994,11235,-492
13001,12809,13239
-10118,-12695,8972
-11145,-11232,-12596
4774,-4933,16270
12759,11250,-13272
-1935,-14553,-9176
2002,6060,-9243
1877,-12325,-10932
10226,12112,9024
-1047,-5182,12798
-13221,8351,-11427
-10551,-5829,3517
-10116,658,7171
4294,-10393,-2456
-6870,-9979,-3645
11964,-7820,-7319
-2728,-13171,-13880
-596,-14013,-7038
-5793,-5789,12515
1590,-15666,-13660
-5101,-14656,-3449
-14155,-15591,15079
16292,-4211,-387
-60,2010,-2362
11476,-16001,-6396
6652,10419,-9424
-9112,-11761,-3253
-2117,10925,-1045
-360,14507,-3834
13560,-14329,-4656
10118,-3068,13503
11627,16045,-12868
15819,15728,-5344
-9896,-11630,-7826
-2777,-6592,-12031
-14277,15738,-5256
-10406,7466,1574
9984,-11356,4509
6867,8639,4423
8325,10032,-2142
1892,-15502,7583
15618,-5007,-1690
-4855,-8772,-14738
-7795,-7779,1747
1959,6392,-13174
14770,12092,-15753
3198,8858,1267
12496,-10146,-13275
15054,815,14366
13851,-15418,-1922
-3366,-3065,11603
7613,5238,-5330
1320,12394,-11229
-2036,-957,-16247
6263,-8639,4262
-6831,2698,-1620
-811,9954,-9627
-11487,-5198,-1716
-565,-1418,1660
-8615,12763,13527
-3124,8489,5904
-8310,-2106,13999
9027,-3968,8726
-8457,12452,-12996
11507,12459,2328
-1269,9617,7019
-4374,-13157,13669
8885,8804,8085
-6780,-7553,13639
-15942,12494,-14856
-564,-12370,13218
13566,-15699,11250
-12836,-11674,1805
9614,-15353,-13020
8715,9627,9614
-11230,-9481,-15438
13490,2186,9814
-14485,-11292,-7421
-13040,-11828,-1058
3462,4700,13327
-10048,-8407,-7641
-11570,-3427,-2322
10408,-8397,13930
7168,-1946,12018
2397,4833,15058
3374,-10956,-13250
5991,14424,15839
-3128,-4804,547
-1801,14669,-15175
-8956,14355,11890
-1657,-13315,4124
770,-6483,-1541
16226,12191,-6402
-6279,-14841,-8494
866,-11667,13532
217,10290,-13115
10739,8263,14714
-13757,13185,-383
2187,145,-6746
-14555,-4202,3340
-5496,8522,-11275
-11974,223,-7598
-8799,12913,-4795
-3342,-3263,10486
6770,4263,2153
-4937,11324,3363
13644,9819,3209
-7422,4565,-5777
4683,-7142,13373
5562,251,-2054
-3229,-1184,5397
8794,-11572,2846
1029,11207,-9414
-8453,13052,1206
2584,3078,15721
9629,-1821,-6746
15344,2772,-8480
-3259,15950,-9704
-7632,6126,-2474
3475,-15313,-2213
14707,15444,-16323
15648,-5493,-3068
-4198,15367,-13451
-8373,13264,-3925
7281,15212,-10238
11534,-5006,12671
-3569,-14967,-5819
7112,10771,13838
-11574,-27,12568
7025,-21,14624
-7499,10250,7821
14429,3790,-12946
4521,-3259,13527
15090,1620,4866
5196,5780,-13039
