Literal_1,Literal_2,Literal_3
-5953,-10459,12842
10170,14582,14095
-14776,-12593,1096
-9020,-11894,-10917
8634,4553,-14902
13044,11302,8013
-12538,15551,-4781
4405,722,-11131
2749,-2773,-87
13677,13128,-1760
3899,1600,-2710
-10183,-47,6633
7205,-9264,2377
-9390,2163,6357
11523,-3301,3228
10481,12502,15513
5760,2215,-6015
-4643,-10746,2626
-2502,-911,-5141
-4978,-13603,-14
-10381,9752,7757
-13555,5756,8601
-955,2543,-4328
8908,-8148,9674
-9648,-837,1212
-9888,7574,-2344
-11028,3656,-7525
-13494,6106,10274
13144,-7744,-5541
12368,-5342,-14463
-14568,11753,-10833
14622,1763,-2047
-12872,6028,14717
4374,14247,13985
12224,-9802,-11756
7667,10415,-15738
14913,-16050,7812
3042,-3895,-3075
12647,-12227,1192
-5725,-2198,-9301
-14440,10392,-1107
8657,3418,-2945
-7067,12661,5052
-7672,-2004,663
-14697,-4582,-14388
-8738,3170,-7025
4256,6441,-5668
-4924,-10436,10931
5561,-10030,-5687
-16030,-13690,9673
16184,13969,2503
4753,14865,-8715
-5937,116,-7213
-9427,9680,8391
5557,15725,516
-1725,-11888,-8262
-3072,12324,8744
-15277,-9470,6799
2551,-10932,-3310
-3468,-4224,-745
-6202,-12547,-8165
-15683,8199,7409
1564,-14094,4664
13252,12434,11347
-14621,7215,-2817
2663,5129,-10415
8112,-11819,-6467
1609,11785,-5573
11070,-5947,-10483
-3776,-13032,-7104
-13299,598,10637
4841,-13366,-10234
14167,11344,-13337
8699,-14592,-11402
-389,-644,-5290
-13158,11977,-4616
-2513,-16063,10847
15341,5999,-13744
-7430,-14261,-4891
-12675,-1022,4156
-13145,-12823,-15748
-8336,-8037,6460
7445,-12181,-9743
-13337,8314,-3322
4093,-12087,845
1158,-10864,-11045
-9113,-12909,14186
12228,-7564,-10594
-14440,-2080,-15314
-11800,-2198,15562
-2441,-15415,-2268
2202,-11,-14623
11365,-8362,2925
14901,14288,1651
4711,-3758,-15066
-4835,-9513,-8457
9154,-4051,4688
-7569,-4923,-1212
-4572,-3488,13276
-14521,-2705,-14398
-14208,6010,1523
-4767,8647,15160
-7200,-11592,-5597
6937,7013,13888
-6334,-16282,6989
8335,1525,10692
13190,-2449,10466
-14659,-3885,-4422
6381,-7886,9437
13861,8421,-2705
-3424,6181,-15186
2326,2963,-6441
10776,5613,-2096
7108,1472,-2664
13955,504,-12468
-3259,9920,8309
-10188,10535,11324
-16020,-12878,5274
6149,-9828,3343
12424,-6016,-15084
12534,-1199,9728
-548,-2215,-1872
551,3214,-8835
5145,5852,1214
6541,-2093,-14615
-13312,5919,-8613
-1308,-3197,527
-5807,-12064,373
-10203,-1752,-2304
2004,14266,5448
-5510,116,-3919
-12484,-4897,6041
-15906,-14611,-6037
7323,-3848,7479
12664,11909,-8314
-9432,-5531,12191
11392,3368,-2773
-9458,10854,6456
-10572,-5734,10192
6122,-1671,-9539
-2995,-15574,-12226
2753,8111,5788
4135,3134,-9121
7376,-12358,-10265
265,-8249,-5518
-650,-11537,13519
-9300,-1762,2985
-4686,-3034,-14343
-8211,14757,10279
9907,9873,7248
-11140,10897,12786
1497,2923,11915
10071,660,10798
11590,-14398,3797
2625,12208,7335
3142,1719,1760
-3894,3236,-5279
10934,-7203,3008
11839,8483,6795
-4416,-15461,-9529
-12297,12118,-364
-1942,1327,314
14624,-7576,-1535
-3243,16260,13965
13456,-10931,-12634
1554,7860,6349
-5551,4147,7222
7445,-1042,-2889
15477,1156,-4336
16077,-4359,-8789
3112,-10074,8458
-109,-11631,-113
-15675,5676,-3542
4654,6549,-9343
13887,12333,-9973
-2660,-246,-7502
7356,4045,-14806
6677,13880,15627
-3078,11227,353
-2467,-6232,-5352
1834,14973,5224
-11709,-8587,9462
14026,-8588,-4464
-4024,2522,295
6672,-12208,-13291
-15375,-11949,-10750
8349,-8751,-11433
9368,14381,-15021
12291,-10663,-3349
14528,-8543,7853
5591,-11980,13030
-6429,8043,-12209
10726,-11485,-3075
-3055,-12215,5006
-1282,13742,2917
16087,4712,1739
-6610,3643,11034
1486,-8474,5139
4226,9776,-6059
16272,-7585,4466
-11451,-16026,9782
14030,2326,-14876
423,-4542,2549
-5878,10655,3493
9614,4568,-4688
11869,14728,-16190
10772,14612,16347
-9542,-10351,11775
-5405,-9816,15588
-12246,16137,15025
7455,10057,-1943
-12079,-1764,-15631
-8864,11393,1156
-8404,-2308,15329
14152,-9306,1660
-12239,-7393,5399
-15973,-1145,6394
-14637,8392,1402
-2242,12833,-6445
-1502,901,6632
-6411,13936,-1889
1774,-5926,-13672
4093,4604,-3875
3019,-10038,-1024
11013,5391,-6135
-11731,15170,14410
-11352,-1471,14334
12070,-1181,3332
9473,-7146,4143
9294,1087,-10299
6601,-2725,-1145
8132,8609,-3298
-4279,-13857,-6747
3268,2806,-15444
9429,-16142,11735
-3234,601,-6464
-14656,12500,-13678
623,9097,-3161
-11402,4675,-2231
-12699,2128,13000
-11089,3270,6939
16325,13021,-13392
6726,9509,97
13085,-12920,9551
-6541,-6254,-6536
-12653,-10324,-7101
860,11028,-5799
7108,-5309,5567
-4657,12642,-9150
-41,-7329,-8071
-10088,11576,-9090
-6492,4144,14549
-4661,11148,5306
143,-1370,15284
9558,5507,11471
-8420,-9924,-9096
-4314,-10710,-731
7061,4628,10633
-9457,1978,2187
6042,-15138,2667
-4029,-12994,-11911
-90,-16234,-6963
12318,-2301,11953
10315,15375,551
-15653,-2227,-4384
-15342,2398,-8883
1562,-5202,14580
3750,-2057,-3560
-14696,-13733,348
14387,15206,-9619
-9002,7843,-14211
-7915,5757,14693
6990,-3407,14027
-13810,-4093,432
3575,547,22
12002,14191,-4563
2367,4945,15414
-669,2637,10187
15138,7716,-14313
-15698,6793,-9451
-15797,-14666,-4828
3281,-593,11330
4654,-3044,-8410
-85,-5149,-1353
-8755,-1429,12918
840,11619,6757
-8054,3015,-5043
517,-15588,-10923
7405,-14749,-12562
-10595,4915,-1790
-8728,-1079,-7980
454,-15135,12887
-5787,-12567,7820
9865,14142,9387
-11433,9307,1126
-12526,-12568,-8548
13796,-11163,-12022
-1509,-10690,8103
1514,-11739,12780
887,9183,-697
-12853,13488,14997
-3424,575,-10049
1715,433,13048
15991,1042,4394
7217,-15906,-2355
-5912,15171,9369
11091,-653,6502
-8713,-12302,-14354
13502,-9486,-4245
-3462,1575,-9271
-5822,588,-7211
-15877,-5757,13578
-9247,10641,-5577
-7452,15297,-12477
-12321,-16093,13570
2373,106,-9622
-11859,12648,-14076
-11161,8445,-15137
2586,-15151,-11989
-8292,15359,5328
-11444,-4151,6228
-4114,-14725,-8054
-5551,-12477,7665
8605,-3615,8301
5183,2725,-1975
-8388,648,1268
2110,-14406,-12784
6238,5302,748
-3596,-15289,-634
-2199,5390,574
-3730,15028,7065
-6936,-12822,9087
-1680,4530,-13369
-8294,6276,8786
12421,-12577,-14624
12427,-11811,12979
6750,-16074,9111
-9343,-11558,-3467
12485,304,1022
-14684,-6104,11328
-14670,-15539,-1341
5683,-1799,-1800
6108,4711,15994
11019,15497,12540
-13580,6190,3397
-16114,-2148,8432
-1394,4938,-5554
-8915,7282,-12599
-5509,-7755,2934
8108,15591,3926
-8594,4353,-7326
-2120,138,5280
-9933,-8880,-9812
7222,-5335,15982
-13858,-10685,-7804
1587,-5482,-14665
-1830,-3378,4392
14848,4849,-14447
8428,-12552,12671
12878,-9427,-840
3213,16308,-2597
-2948,-11545,-8587
-249,-11499,8268
-15360,-14130,11260
-991,-8929,35
10586,-6221,-14446
495,-1892,1427
-10748,-9508,-4516
648,12192,-8072
4038,987,-411
11588,15429,9232
4671,-15729,12987
16141,12485,-9715
-6870,6833,3640
-8440,9947,13629
12786,3123,-1071
-6358,-6475,-9943
12176,2345,-10131
9864,7976,868
15934,-5910,11767
7544,-3759,-4898
-14699,-13798,10978
-438,6749,3365
-13728,-6101,14244
-6552,-8184,15020
12847,-8053,5794
-3591,15307,2614
-2255,1189,-15307
-12674,16212,-15494
-4927,-2778,-13415
-456,2176,5763
-6585,6799,-7958
-11630,5219,3318
11656,-15416,1516
7435,15660,9912
-15935,-1482,-9304
15956,8712,6624
13459,6979,-10657
-10599,7488,14322
-15332,8498,4307
-10963,4889,-7462
-1756,3681,8303
-15139,4180,-12986
907,6734,-15860
15260,-15864,13456
3271,1925,-9048
14070,-11211,-5001
-8379,-6957,5220
13172,2687,722
-9405,12593,1078
1816,10978,11176
-13363,12151,-8266
-5254,716,12857
-8689,-9535,5232
16132,-15884,-8570
12114,-14595,786
-8545,-1117,-13098
10443,-6688,-14365
10944,-11148,2474
7388,12078,-10291
-3180,9198,440
-9330,-14317,856
-4975,3168,-3492
5178,12679,6309
1202,3093,-9775
9163,9517,8921
10123,-6808,-13210
-7882,-9986,14542
-1202,-5743,-1339
35,6845,-15670
-10393,-8290,-11798
-10852,-13000,9429
15165,-12387,-10539
-394,174,-5373
11881,-13860,-4217
-13560,-2710,5992
-2998,8002,-5412
-4586,-4091,1297
-13709,-13131,13997
6840,-10006,-15651
-83,-3439,8765
2779,11107,6984
-117,15097,-886
6652,16176,8915
-7402,-15542,-15206
3830,-9274,13733
-7263,5837,14820
13171,8368,147
14829,-11335,-510
8711,9930,12076
-6154,-11970,-11483
-5930,7997,1153
7230,14220,5436
-5810,13262,198
14791,-2364,-1068
4915,-12978,12710
10915,12244,1653
-11949,-4742,-673
-2970,7482,9723
2130,1411,9569
-612,15885,-15923
-15143,1356,8197
-16047,-8129,6755
-3495,-642,-6133
-9227,-2798,-4464
-4714,-10303,-8704
14068,-7083,14648
14073,13502,-14118
4062,-12440,14075
-8941,-5453,-10545
-12176,8487,610
-10857,-1866,-1958
-4173,2465,4257
-9072,4199,-4383
3674,-10917,14577
-6116,11705,-8777
4167,12500,8389
8589,-7656,9555
-4224,-3194,559
-4926,-15676,11379
-12101,12600,-9304
-8317,-14600,10269
1095,-5183,-4685
-2069,5863,-5254
2282,-9876,2564
-13720,4444,-7524
-2505,5423,-8595
14033,-8540,11345
7071,11509,-1182
-14367,7373,-3915
1268,-10285,7421
-7442,-716,6363
-12715,-1710,1152
5753,-5700,-11302
15402,-14277,2164
9389,-9478,6367
-6808,-5811,-15065
3006,-15899,8362
-2363,-2270,-12045
-8449,6890,-6377
-2255,-14850,12931
5902,-7954,7807
-10587,8317,-11957
-4752,-9818,10176
-1088,7248,6588
-886,5140,-15476
3954,11317,-3842
14762,167,-11345
13712,-3108,7899
9529,14345,-11392
-12776,-7144,-5039
2077,-9424,-14656
519,-4982,-5295
-2728,-4847,15682
-4199,-15507,13219
8475,-10766,10701
-7489,-12400,6042
3153,14104,-1754
-9393,7154,-5156
4752,14366,-16118
2555,8251,10059
7404,-954,5202
-4036,5716,5236
8730,5076,-3694
5420,6662,7224
15157,-1437,3710
-1444,11798,3675
-10762,-337,11564
-2993,1485,-2062
8516,-10504,-5367
5823,-6768,-2282
7973,-10167,-7604
-15024,4907,11119
12514,11834,2842
2417,3855,-4009
5362,10375,-16184
1706,-16009,-4945
12070,13175,-2183
-13508,-7233,-14202
-256,9592,15587
857,-1961,8196
8031,-132,8119
6339,1228,14414
-1737,-7183,2674
-10894,9804,-4006
6787,13438,-7530
5408,5966,-2614
-2469,13947,15947
-6194,-11656,-5439
-15814,8991,15564
13589,-5681,-11204
11472,-5919,-12990
-5649,1014,-7837
9795,-518,-4879
3292,3485,15894
14147,1482,-3920
-3827,5807,-1980
11874,-13325,4623
2030,1045,-5120
5865,-5686,-14637
11079,-12639,-6162
-12215,13035,-5686
-13677,-8711,-1170
16366,8651,1921
7853,13871,2325
-12502,6203,15343
385,-14581,-98
1664,-14322,10140
-14149,-5725,2451
15033,-1466,-5970
5375,-10698,-6236
10207,7281,14797
-14956,-15657,12696
-16152,7644,5178
-10989,-1251,12472
318,15622,-13162
-677,-10400,7663
-15790,-4325,2058
11778,-2510,1034
13112,10985,-11572
-4360,3832,9115
-14011,-9959,-15440
-7082,7776,-9576
-7924,6126,11248
11948,-14601,-405
-2436,-2380,-12643
3149,-11302,12317
-8088,4083,14517
6682,-12505,-1475
14124,-5009,-8783
-4897,1908,-6132
-8295,-5200,11727
-7106,-10155,12939
-9492,-13702,-254
14055,-11139,-4431
-9915,11135,-8359
5689,5832,14142
-7199,-4323,8173
12991,-15656,2054
10295,-6651,-7242
-1735,-982,4328
13167,-14213,-11963
10177,2783,3208
9782,6742,15639
5061,-10010,-10285
-10830,-2504,3486
-1888,-2400,7402
-5655,10371,12381
-9241,3260,3270
-7130,8093,-12720
12080,10377,5628
5806,11278,-6538
6440,3832,-9323
6309,-10934,-7366
-1043,12148,2398
-7921,-13709,-8496
13380,14842,7700
1838,-11446,14683
-2498,967,-4031
-9153,8652,-16287
14161,-1712,-6676
-1555,7404,15728
-1304,-6905,-6992
-10406,1752,1225
-13538,-8359,1092
5553,-7663,-13299
7519,-9674,6888
13833,4203,16046
-732,5599,10027
-7471,-8623,9241
9222,10617,15732
1085,-1485,-10221
14621,6135,4295
-7576,-14295,-6266
3929,-13880,4283
9576,-3382,3253
3911,2256,-9372
2512,15020,11173
-2214,-7122,-10160
-10784,8196,11387
1478,-12782,-2763
-10213,2722,2039
-10900,-9277,14416
-15844,-12841,-6560
1877,11173,-13579
-2302,16289,-10232
12274,-13795,13186
9696,14167,-6088
-13910,-8027,10891
1254,-469,14830
1775,-15357,-10067
5681,-11971,-13450
-15155,12134,5524
-9399,-12,6045
-10897,-14002,7198
-164,66,8081
-2391,14643,11563
1885,-3398,8787
10459,8833,-15219
15549,12937,-5169
9678,9348,-7546
-13059,-12622,-8242
9744,-5733,8445
14762,15971,-9946
-10586,8948,-6904
11936,-6981,-8585
-7366,3685,6939
-1631,-16048,-2512
-14479,-2214,13051
5265,-8418,5010
12645,3873,10271
-3734,6007,5235
-4977,374,-13753
-7920,3649,-12182
-9062,-232,5727
-8888,7404,10100
-9229,1173,-5156
9535,-12565,8180
8815,2741,12660
13232,2867,-12468
8725,-9715,-14595
663,-12817,-2282
4816,-13965,-318
-6392,-4391,-2991
5861,-10733,-5635
3608,-3718,11854
14582,-2776,-12408
13449,3357,-10987
-10133,13095,1767
-15812,-2754,9548
13409,843,10072
-6207,-9273,5976
-15512,-9951,10018
-7472,-12345,-3257
3254,1530,11735
-1847,-2116,5870
-12398,-7920,3245
-475,6763,14105
-11109,13449,13381
10169,-12835,11828
-4076,4593,10598
845,-3367,-12269
-13438,-6392,16107
5866,14429,-6842
8043,9145,-10187
-9045,10000,10560
-110,638,-14950
-13444,15871,-9182
1085,-12623,-14924
7078,7337,-6528
-4845,9485,11969
580,8056,-13752
9572,10356,-15439
15708,-5760,-3674
-3428,6567,4550
-8179,9354,-7631
-3475,1299,-14499
1713,-2771,1248
5063,-11019,7410
1040,12124,14226
-11326,-1647,-4921
745,21,9599
7227,-11763,2715
11764,-5984,-6721
-1411,8814,-14321
14616,-7727,-8631
12015,-269,12483
13212,2794,-10971
9351,-9309,4315
6724,-6976,1606
11691,2154,-13083
11354,-11883,15892
-14356,-787,-5862
7430,1676,11699
13918,-3669,5834
-6158,14334,400
-12057,4383,2297
-976,-7770,-8180
14956,-11707,-7645
6941,-13828,10985
11870,-16084,-1110
-8990,13870,-6248
-2254,4418,12802
-11345,6953,-8924
12312,-736,-8842
-6168,6760,608
-3888,-14794,-13089
-5946,-220,12515
-16005,-12104,8762
6167,1999,-7017
-2392,4622,7321
4003,-13292,-2758
12165,1257,-11118
-12636,3335,6355
11367,-3240,-6222
-16088,8715,2120
8123,13911,5902
-3082,-1180,15641
-7632,9698,2383
8003,3201,-12450
13011,-4152,3168
-11860,-3384,7529
-6048,-7447,-2393
16062,-8460,-13832
-2457,-9653,2233
13527,14945,-6085
2628,4309,10997
-7683,-3436,-3628
-2293,-13774,8566
9342,-8170,9978
10237,-8981,-14568
9165,6356,11119
-783,-152,-4290
4182,-12961,-10985
2777,15780,8874
-10467,-7164,1627
-13242,6700,12849
-2050,-13253,-2697
-8596,12160,-5947
-3526,2871,4722
-4746,-5178,2511
-13532,-8225,12872
10220,-529,11458
5868,-9517,11716
9792,-11744,5661
-4260,-11412,-15245
254,-1277,-8640
-4145,-14424,-7164
804,-13119,12269
-1571,7130,12831
-14360,-678,3336
12586,140,-10715
3602,-12261,15040
207,-1924,-6901
-9432,1304,14901
15288,8537,14836
1838,-1784,10697
-3605,6650,-3363
-3446,-8905,-14720
-12032,5593,14564
13974,5776,-930
4950,-2610,-14627
6210,-11634,4596
2272,-8233,-493
4952,10900,15732
14461,14804,2726
3927,8366,1790
5959,-8980,14342
-10871,-14824,-10821
8542,-9611,-14971
3734,13948,-10280
-12809,15137,1624
-1900,2793,2995
-1562,3149,1039
-5072,5026,4746
15805,2265,8950
1488,-59,-13838
-15945,-4611,14909
2308,7054,2367
13958,2174,5998
2825,15558,-81
10083,12912,15530
15862,1425,-9326
-3936,-2164,-8251
14583,15262,396
-10629,-10631,-3530
-382,2372,-9970
-8098,7243,1426
8858,9062,9205
5877,2297,-1815
14661,-9467,8676
-4204,8367,-2867
4584,-3493,-14370
-15417,3750,-2417
13551,4060,-4299
-11179,16140,-12206
-749,-15470,10337
-4222,-8087,-14363
13011,-15436,-2579
4801,14202,121
10493,5261,16196
-11624,-11682,-793
-6848,-14261,-11327
11349,11910,-5170
-14830,4507,16183
11825,-4964,14702
3241,6080,-1588
-5814,-13240,13381
1271,9930,-4106
8997,-12074,-1418
4215,13770,1532
6615,-14812,-12678
-2208,-15418,13480
14893,-8548,-5977
8629,12941,-11788
1860,10224,4643
-15606,-10378,-5376
-11516,11425,-6283
1997,-3394,1515
6164,-9383,3543
10176,-9770,4280
-12530,12157,14778
15005,-9085,11161
-8811,-9467,8303
12562,-4768,16221
-6479,-9543,-5874
-9127,-10874,-6105
-748,-2142,13103
-2072,14773,-4801
-9554,12254,641
-3573,5879,-2660
-2208,-14587,-15875
-6940,-360,14340
-14156,-1441,4315
15380,-12843,7893
-7605,12447,4722
8439,1044,12363
-11640,-6675,-10203
1703,3502,-11753
-9840,9330,1785
4311,11482,-4717
-22,6859,4560
6781,11564,-10242
-5139,-3694,-1196
11881,-6853,-6182
14289,-7583,-11131
6696,-3622,-11816
4868,13110,3504
5236,7696,5789
-10957,7154,-6754
-7377,12657,-2049
-14137,12581,-89
-13799,-1680,-14207
2054,966,11383
-15350,-8372,-2094
5972,15143,4002
-3450,-15887,2634
15815,-7595,314
-2580,-11474,-2966
6620,-4282,-13608
-8875,1507,10192
1511,11290,-11048
6128,10075,8636
-12570,213,11529
341,12077,-9745
-12157,11529,-5364
3061,15409,10376
-1256,9,14799
9597,-1149,9833
9418,-14168,2619
264,-6495,1585
10378,-281,839
-12678,1275,-8289
4056,460,866
3646,16139,-794
-15744,1352,13963
-4447,467,4549
-15575,11148,-12277
7448,12532,-5128
-4891,12423,2823
-12262,-8165,1801
-226,-12032,-1355
-6581,13081,866
-5001,3269,11754
2300,-704,6228
7217,10742,-1426
7909,-6197,-8811
7454,9555,-4160
-8737,-6636,-8962
12113,-1724,-10176
-1208,2546,-10542
14176,6305,2030
1043,13257,11329
5486,-11586,-15409
-7155,-4863,3760
-1698,5366,-2373
1655,-11884,-8017
2493,-3671,13593
7398,-6422,3240
9219,-15007,-243
-16340,-9031,-9728
11973,12300,-5575
7519,10435,-9647
10107,-1220,-14283
-12885,-7529,-2179
-12130,10931,-13095
10501,16077,-3873
4299,-5699,4816
-4897,12767,1112
-3663,-10425,9419
-5308,9446,2431
8590,-11226,1923
-11629,-10415,-7648
-12940,10014,1655
1029,5056,13209
-15693,4330,8317
-4628,-518,7899
-4256,7370,14593
13522,11189,4532
-15838,-11163,-278
15090,8026,7067
-4960,15759,-12920
-14028,13252,-1612
11471,15922,-6596
-4469,-6132,-8137
-14851,13555,12142
12337,3061,-13328
6068,-8967,-6295
-16075,-7014,4312
-14737,13336,-741
-15715,5994,390
11090,-14248,-12023
-5166,-2169,-1223
-7784,15793,6379
9294,-14452,-15695
-481,-7496,15639
11284,-15070,-11327
-15196,13431,16107
4215,6604,4813
7983,4969,-12780
15724,-9210,14848
-4570,11420,9821
15023,-4891,8776
-11552,-2372,4238
6896,-15092,14037
8567,1529,10083
-5316,9032,8520
-2991,-7954,-15580
-12601,13855,11350
1131,5376,11516
8095,2873,12118
8667,-4972,-15228
-3605,6059,-2301
2340,34,-12001
786,7250,-12825
-1913,4283,2408
3348,11038,-16167
-8596,1891,6633
15081,13090,-1279
11274,4360,-8327
6355,9818,-2803
6523,15723,15763
2393,8854,5271
-6876,-14091,-10504
-12249,8646,-7850
-15754,2457,2366
9450,-7206,6984
5091,-14385,11597
-13997,-429,5533
-10123,-13325,15553
12390,985,-8134
11268,-9294,12516
7884,2034,-5432
-8331,11879,608
2972,-13345,-7837
-5618,-1698,14599
-10247,2349,6663
-16053,3702,-1121
3510,-12398,-14612
11428,-7142,-1447
7379,4314,-16375
-8508,7548,15624
-3758,8134,-6720
6228,-15858,-5301
11427,7651,6500
10549,631,-13181
-4936,-7143,12728
-3301,-10873,-10611
7412,11815,-9965
984,-7549,8821
13345,-15814,-12167
-4092,216,-7447
-15310,-1590,-14832
-11802,14981,3829
15991,14719,1542
-13168,4796,-5027
-3531,-7783,-15176
14700,-7387,4834
14645,15538,-1987
10096,-804,-9623
-3773,15583,15561
11815,-9857,-1648
5206,3970,-5182
5960,3698,8474
12883,-10978,8018
13261,-15853,15915
15990,-7486,3217
-3802,-6730,-2270
5295,-228,8450
6197,-786,14201
13053,10852,-5018
-9906,12604,14767
-6459,10028,10247
12159,-7973,-13119
10560,12467,-5784
9746,-8187,5806
14808,-12366,15523
-15065,-13023,8383
-3376,-1441,-14549
10710,9829,-15995
-14908,-12392,5677
12864,5464,-4766
-147,-7206,-6356
6235,5298,-15007
-4576,-6108,-9675
-11483,-6892,4382
10787,10601,-1739
9761,8986,-4694
2249,-8232,2190
14614,13389,13516
-15877,14995,-1693
4939,-13720,-9804
3534,14570,-2749
2384,-3589,6625
9729,8756,-10674
-11879,8676,11014
9381,-3969,13121
9457,-9027,2371
6068,-5308,-286
-7649,-2216,-5822
15313,9018,11829
-7697,2201,4836
-16202,-1310,-13767
-12844,717,-13328
-289,-12140,-6236
12640,13422,-8139
10835,-14858,-1600
410,-4652,7068
15220,-12086,-11647
-2063,6849,-8083
-11274,14344,-6410
11209,1440,-12648
-2165,2551,5191
15232,-13628,15675
15418,-13894,1985
-14645,10682,11505
6202,883,-11631
-6410,11685,-5454
-11537,-328,-2112
-13207,11426,4888
-4180,-14815,14211
-13489,5240,3504
14976,-5707,-13984
-15876,-9446,12490
13003,-16378,8246
-8336,-3404,3486
672,-12946,4752
-13291,12256,12589
-249,3019,-12254
-1408,-3748,-4416
16190,-12392,1865
216,518,-15324
11060,12029,-12585
-13171,13891,-725
3190,-4619,-13953
-2350,-2379,15876
-8214,-2761,1465
5611,-9730,-460
5325,394,-4813
2375,33,-10211
6733,3468,5733
9513,-11891,4050
-489,9897,2181
133,12891,-15538
10451,2955,-8660
-9020,-5255,-9165
-7416,-15277,5395
-5974,13589,-14883
-8197,7291,1111
-11745,12333,12654
1670,942,-3436
-16300,-1219,-1335
-6745,14345,402
-2715,724,15697
-1068,10135,-4099
-609,-417,5861
-8110,7716,14480
5145,14303,-12569
1619,-15973,3992
8754,8322,11420
-8776,2827,9401
13921,-7011,-11164
-13050,-13623,11410
9579,-15848,-14443
15573,-1572,-13555
1115,-14951,-13180
12302,3923,9386
12071,10002,-3380
-8319,-1627,-5198
-10963,10658,-1639
-3437,-6104,12967
10499,11075,-13865
7496,6080,13532
-12016,16031,8925
-6638,-10494,-13944
4104,14111,5040
-8987,8886,14338
-8981,11284,-4449
-3243,8064,-15660
13190,-12986,-9927
6631,3351,8847
9470,-11506,13640
-12740,-14722,3504
-2582,13742,-8932
9867,5868,4785
3796,4570,5804
7758,-7572,-7085
-12148,161,-1137
12892,7001,-8754
5836,8933,8570
-3779,-9245,7417
15531,11644,-15743
15332,3332,3575
-2982,-3404,-8919
7043,5783,-10777
697,4406,-5725
-2707,-5539,15042
-12002,-3503,-3189
12468,14623,13834
8990,-14534,-1859
14767,4524,12079
-11877,-11176,-6991
-1355,-6865,12248
5861,1340,10477
2670,12627,-2602
-3894,-16207,6614
9821,1385,-14961
8414,5872,-9522
-2576,-328,-8314
-201,1852,13544
-5171,-8476,8557
-14372,8590,-11304
2575,-2188,-13840
-895,2223,9354
-14775,14104,5649
6167,-11773,-9250
12560,-1830,2367
12857,11199,-843
11318,15866,10772
10421,2495,8545
8384,3165,3936
821,-751,13703
-5314,-6276,-10351
5473,14508,4506
13532,-12185,-7609
15076,-9109,-3281
925,-11629,-864
5269,-15758,-9337
-5153,-10481,-9184
7273,15641,-16014
10919,10259,-8445
14147,-5125,9272
-6378,-8071,8392
1437,1977,-11954
-2188,8301,7791
-11146,8194,885
-8537,-12447,5207
-4417,-8406,6625
-15838,-7229,9461
9267,-1506,-3376
7488,11849,-13919
-14697,-11999,14889
14988,13293,15583
-11845,9980,7826
-11530,6334,6502
